id,name,is_manufacturer
626,"K. L. WINGS CO., LTD.",1
627,JAMES J. SCHRAMM,1
628,"PETRA BIOMEDICAL PRODUCTS, INC.",1
629,"ASSURED MEDICAL SUPPLY CO., LTD.",1
630,"STRAUMANN USA, LLC",1
631,"AXELGAARD MFG. CO., LTD.",1
632,PREMIER,1
633,"FUJIFILM MEIDCAL SYSTEMS U.S.A.,INC.",1
634,DIGITAL HEAT CORPORATION,1
635,"WPC BRANDS, INC.",1
636,DESIGN & MANUFACTURING CONSULTANTS,1
637,"SKATRON, INC.",1
638,ERIE SCIENTIFIC CO.,1
639,FORESTADENT BERNHARD FORSTER GMBH,1
640,SCIENTIFIC SOFTWARE & INSTRUMENT CO.,1
641,ASA INSTRUMENTS S.R.L.,1
642,"PHARMACIA, INC.",1
643,SCICAN,1
644,AMSCO CO.,1
645,S.L.P LTD.,1
646,"VINGMED SOUND, INC.",1
647,"URO-1, INC.",1
648,NASLUND MEDICAL AB,1
649,FIGON GMBH,1
650,MEDICAL SNI LTD.,1
651,"OXBORO MEDICAL INTL., INC.",1
652,"WAT MEDICAL TECHNOLOGY (NINGBO) CO., LTD",1
653,"ANALYTICAL LUMINESCENCE LABORATORY, INC.",1
654,"GEORGIA MEDICAL PRODUCTS, INC.",1
655,MYELOTEC,1
656,"CHRIS CO., INC.",1
657,"GILBERT SURGICAL INSTRUMENTS, INC.",1
658,IRIS MOLECULAR DIAGNOSTICS,1
659,"SHANDONG AOBO MEDICAL CO, LTD",1
660,MAHE-MEDIZINTECHNIK,1
661,GUIDANT CORP.,1
662,"AVOCET POLYMER TECHNOLOGIES, INC.",1
663,BESMED HEALTH BUSINESS CORPORATION,1
664,VENIS DI A. VENDRAME,1
665,AA ADVANCED TECHNOLOGY INC.,1
666,NEW ENGLAND SURGICAL INSTRUMENT CORP.,1
667,MEDSHAPE SOLUTIONS,1
668,"LASER THERA, LLC",1
669,TAN-N-TRIM,1
670,"ACCOR, INC.",1
671,"HIPOINT RESEARCH, INC.",1
672,"UNITEX RUBBER INDUSTRY CO., LTD.",1
673,"POWER PRODUCTS, INC.-SPLINTEK",1
674,"SANDSTONE MEDICAL TECHNOLOGIES, LLC",1
675,ICRCO INC.,1
676,"DANEK MEDICAL, INC.",1
677,ROBODENT GMBH,1
678,"ACTEGY, LTD",1
679,IMASIGHT INC,1
680,AVENIR PERFORMANCE EUROPEENNE MEDICAL (APEM),1
681,WORLDMED MANUFACTURING SDN. BHD.,1
682,"MEDSI, INC.",1
683,REPROMEDIX CORP.,1
684,"NOVALIGN ORTHOPAEDICS, INC",1
685,"POINTE SCIENTIFIC, INC.",1
686,"L.A.S.E.R., INC.",1
687,"E SURGICAL, LLC",1
688,"COMPETITIVE TECHNOLOGIES,INC.",1
689,PORTAVISION MEDICAL LLC,1
690,SUNWEI TECH CO. LTD.,1
691,PORTON CAMBRIDGE LTD.,1
692,"LEMAITRE VASCULAR, INC",1
693,"IMAGINATION MEDICAL, INC.",1
694,MED-SONICS CORP,1
695,"PURACATH MEDICAL, INC.",1
696,"SURGICAL PACK SERVICES, INC.",1
697,EDWARDS LIFESCIENCES LLC,1
698,"RENOVIS SURGICAL TECHNOLOGIES, INC.",1
699,"FOUNDRY NEWCO X, INC.",1
700,NOVA CORP.,1
701,"ABEL INDUSTRIES, INC.",1
702,DR. FRITZ GMBH,1
703,TECHNA TONE,1
704,"KATHCO, INC.",1
705,"W.O.M. WORLD OF MEDICINE, GMBH",1
706,ZIMMAR CONSULTING LTD.,1
707,IN6 INCUVESTOR INC.,1
708,"YU LONG SHENG TECHNOLOGY CO., LTD",1
709,"SOUTHLAND INSTRUMENTS, INC.",1
710,VITAL DIAGNOSTICS (MANUFACTURING) PTYLTD,1
711,ORTHOPAEDIC DEVICES LTD.,1
712,"DENTAL LOGICS, INC.",1
713,SCOTTCARE CORPORATION,1
714,BELGIUM SURGICAL CO.,1
715,"VERITE SCIENTIFIC, INC.",1
716,"DORMER LABORATORIES, INC.",1
717,"CARENOSO TECHNOLOGY CO., LTD.",1
718,"BIOTECX LABORATORIES, INC.",1
719,"G.W. HEALTHCARE, INC.",1
720,MONTIFORE MEDICAL CENTER,1
721,"KEY MEDICAL SERVICES, INC.",1
722,"EINSTEIN WORKS, L.L.C",1
723,"EUREKA OPTICS, INC.",1
724,L & T S.N.C. DI E. LUCINI & C.,1
725,"LARES RESEARCH, INC.",1
726,LEHNUS & ASSOCIATES CONSULTING,1
727,"NEXT SCIENCE, LLC",1
728,"BIOCHEMICAL TRADE, INC.",1
729,PRESTIGE MANUFACTURING SND BHD,1
730,"STD MED, INC.",1
731,HUGHES AIRCRAFT CO.,1
732,ALLIANCE MEDICAL MARKETINIG,1
733,TOPSTAR TRADING LTD.,1
734,EKF DIAGNOSTIC GMBH,1
735,"VASCULAR SOLUTIONS, INC",1
736,"ENVISION SURGICAL SYSTEM, INC.",1
737,"AVANOS MEDICAL, INC.",1
738,"HOME HEALTHCARE PRODUCTS, INC.",1
739,DENTALPOINT AG,1
740,"CHATTANOOGA GROUP, INC.",1
741,MEDACTA INTERNATIONAL SA,1
742,"ACTION PRODUCTS, INC.",1
743,SOFAMOR CO.,1
744,DOSIMETER CORP.,1
745,"TAKARA BELMONT USA, INC.",1
746,CREATIVE PLASTIC TECHNOLOGY,1
747,RIES BIOLOGICALS,1
748,"OWEN MUMFORD, LTD.",1
749,"FULLER LABORATORIES, INC.",1
750,INTERVIEW MEDICAL TECHNOLOGY CORP.,1
751,BONTECH INC.,1
752,C&H INTERNATIONAL,1
753,"TP LABORATORIES, INC.",1
754,"NEURIM PHARMACEUTICALS, LTD.",1
755,"SUCCESS DEVELOPMENT (USA) CO., INC.",1
756,"NASORCAP ENT., INC.",1
757,"EDAN INSTRUMENTS, INC.",1
758,RESPIRE MEDICAL HOLDING,1
759,GENDEX CORP.,1
760,ROCHE DIABETES CARE,1
761,THE ALTOMEC CORP.,1
762,"AIDE PLASTIC CO., LTD.",1
763,"INTERNATIONAL MEDICAL DEVICE PARTNERS, INC.",1
764,"GIMBEL GLOVE CO., LLC.",1
765,NCR CORP.,1
766,DEMASQ LIMITED,1
767,"AMERICAN MEDICAL SYSTEMS, INC.",1
768,QUOTIENT MEDICAL,1
769,"CARDIOMEDIX, INC.",1
770,J.M. SOUNDS ELECTRONICS CO.,1
771,SOMA INTERNATIONAL LTD.,1
772,"Y.M.K. INTERNATIONAL CO., LTD.",1
773,"MAXANT TECHNOLOGIES, INC.",1
774,MEDIPLUS LTD.,1
775,SOLITON INC.,1
776,AXIS-SHIELD DIAGNOSTICS LTD.,1
777,PRODUCT DEVELOPMENT CORP.,1
778,"HITACHI MEDICAL SYSTEMS AMERICA, INC.",1
779,REHRIG PACIFIC COMPANY,1
780,SONICS RESEARCH CORP.,1
781,MEDTRAC TECHNOLOGIES CORP.,1
782,NDS SURGICAL IMAGING LLC,1
783,"DIRECTED ENERGY, INC.",1
784,"ENCORE MEDICAL, L.P",1
785,HUNTLEIGH HEALTHCARE LTD.,1
786,SIGMA,1
787,"QUALITY LAMP, INC.",1
788,STETHOCLOUD PTY. LTD (CLINICLOUD),1
789,CENTER FOR BIOMATERIALS AND ADVANCED TECHNOLOGIES,1
790,"OAKLEY, INC.",1
791,IMPLANT CENTER OF THE PALM BEACHES,1
792,"AMERICAN OMNI MEDICAL, INC.",1
793,"SPECTRUM DIAGNOSTIC, INC.",1
794,AXIOM MANUFACTURING,1
795,APEX BIO TECHNOLOGY CORP,1
796,PARAGON VISION SCIENCES,1
797,"MICRON PRECISION ENGINEERING, INC.",1
798,KELYNIAM GLOBAL INC.,1
799,"VEIN360, LLC",1
800,"PROFESSIONAL DENTAL MFG., INC.",1
801,LIFE CORP.,1
802,HANDPIECE HEADQUARTERS INC. - HPR INC.,1
803,NEMARIS INC,1
804,"4-WEB, INC.",1
805,CIRCULATOR BOOT CORP.,1
806,NICO CORPORATION,1
807,"TEXAS APPLIED BIOMEDICAL SERVICES, INC.",1
808,NDD MEDIZITECHNIK AG,1
809,"TACTYL TECHNOLOGIES, INC.",1
810,SHENZHEN EMPEROR ELECTRONIC TECHNOLOGY CO. LTD.,1
811,NEUROINVENT INC.,1
812,GENEPOC INC.,1
813,"ALLERTECH, INC.",1
814,HILL-ROM INC.,1
815,OSMETECH MOLECULAR DIAGNOSTICS,1
816,CORPAK MEDSYSTEMS,1
817,"CRYOMEDICS, INC.",1
818,MEDICALCHAIN INTL. CORP.,1
819,"GEREONICS, INC.",1
820,"M & A VERTRIEB, LISKE UND METHLING GM",1
821,"BARRY MARKMAN, M.D.",1
822,"CARIBBEAN LATEX PRODUCTS, INC.",1
823,"WANDY RUBBER INDUSTRIAL CO., LTD",1
824,"SHENZHEN VITAVITRO BIO-TECH CO., LTD",1
825,TURBETT SURGICAL LLC,1
826,"PANCRETEC, INC.",1
827,GLAXOSMITHKLINE CONSUMER HEALTHCARE,1
828,"VISIONSCOPE TECHNOLOGIES, LLC",1
829,HAYGOOD SCIENTIFIC TOOL CO.,1
830,RI MOS. S.R.L.,1
831,CORTEC GMBH,1
832,"ACOUSTIC MEDSYSTEMS, INC.",1
833,"RAINBOW OPTICS, INC.",1
834,"CORIA LABORATORIES, LTD",1
835,"SPIROMETRICS, INC.",1
836,"MONITORED THERAPEUTICS, INC.",1
837,STAHLEX CORP.,1
838,"MEDIQUIP, INC.",1
839,"INTUIT MEDICAL, LLC",1
840,"CHARLES I. ROSE & CO., INC.",1
841,ORIDION MEDICAL LTD.,1
842,"MEDICAL INSTRUMENTS CORPORATION, AG",1
843,CHROMOGENEX TECHNOLOGIES LTD,1
844,"DIASOL, INC.",1
845,PROFIT POINT MANUFACTURING SDN BHD,1
846,"COOL RENEWAL, LLC",1
847,"DIGIMED CO., LTD.",1
848,PRESTIGE SPORTING GOODS CO. LTD.,1
849,"ROXANE LABORATORIES, INC.",1
850,MULTIMEDIA SOLUTIONS,1
851,"FAIRVILLE MEDICAL OPTICS, INC.",1
852,THREE DOG DOWN,1
853,"ASHVA TECHNOLOGIES, PVT. LTD",1
854,PANBIO LIMITED,1
855,"MARULLO, BALDWIN, FRIEDEN, GATEWOOD,",1
856,"LUCKY AND HAPPY, INC.",1
857,"ARAGONA MEDICAL, INC.",1
858,SUNCOAST DENTAL CORP.,1
859,SADLER ELECTRONICS,1
860,GIANNI VERSACE,1
861,"AVANTA ORTHOPAEDICS, INC.",1
862,SCHWARZER CARDIOTEK GMBH,1
863,S. PERCY AMOILS,1
864,"BLAKBAG, LTD., DIVISION OF COHERENT SYSTEMS",1
865,"MEDICORE, INC.",1
866,"KEILEI INTL., INC.",1
867,"VIVORTE, INC",1
868,NEUWAVE MEDICAL INC.,1
869,PLACONTROL INC.,1
870,NOX MEDICAL,1
871,"COMPUTERIZED ANESTHESIA SYSTEMS, INC.",1
872,NOVARAD CORP.,1
873,"FREEDOM DESIGNS, INC.",1
874,"HEALTH PRODUCTS, INC.",1
875,STECO-SYSTEM-TECHNIK GMBH & COKG,1
876,"DATATEK, INC.",1
877,"NUCLEAR MEDICAL SYSTEMS, INC.",1
878,PINTLER MEDICAL,1
879,"WATCHDOG GROUP, LC",1
880,FORMTEX MEDICAL SDN. BHD.,1
881,"APPLIED MEDICAL DEVICES, INC.",1
882,SWARTZ MEDICAL EQUIPMENT,1
883,UNIVERSAL-KUNDLE CORP.,1
884,SYLVAN CORP.,1
885,CYCLES,1
886,"OPTICAL SENSORS, INC.",1
887,"AMERICAN BIOSURGICAL, INC.",1
888,OXYLESS LTD,1
889,ISKRA.MED,1
890,COMPANION PRODUCTS INTL.,1
891,PHARMAPLAST S.A.E.,1
892,EKO SCANN AB,1
893,"ON SITE GAS SYSTEMS, INC.",1
894,"TENSTAPLE, INC.",1
895,ACCELERATED CARE PLUS (ACP),1
896,"THE SUNTANNING COMPANY, INC.",1
897,GM DOS REIS INDUSTRIA E COMERICO LTDA.,1
898,"QUEST INTERNATIONAL, INC.",1
899,"WALLAC, INC.",1
900,SONLEY GLOVE MFG. LTD.,1
901,"FIRST WORLD SERVICES, INC.",1
902,STRUKMYER MEDICAL,1
903,"AMERICAN BESTIN MFG., INC.",1
904,BIOARTIFICIAL GEL TECHNOLOGIES (BAGTECH) INC,1
905,"YONGSHENG MEDICAL PRODUCTS CO., LTD",1
906,PMC MEDICAL GMBH,1
907,"BIOFIRE DIAGNOSTICS, INC.",1
908,M.S.P. LTD.,1
909,DUCKER CL,1
910,"INCLINE MEDICAL, LLC",1
911,"VICTUS, INC.",1
912,"PARAMED TECHNOLOGY, INC.",1
913,MACNEIL BABY CARE LTD.,1
914,"ARROWS CO., LTD.",1
915,"SHENZHEN QUALITY MEDICAL TECHNOLOGY CO.,LTD",1
916,FRESENIUS PHARMA,1
917,NU TECH MEDICAL SYSTEMS,1
918,"GAMBRO-HOSPAL, INC.",1
919,"RENAISSANCE INSTRUMENTS, LLC.",1
920,"ZUMA DENTAL, LLC",1
921,EASYGLIDE LTD.,1
922,"ACOMA MEDICAL IMAGING, INC.",1
923,NU-POTENT,1
924,"F.L.W. PLASTICS, INC.",1
925,KEELER OPTICAL PRODUCTS LTD.,1
926,MICRO MEDIA LABORATORIES,1
927,ITENA CLINICAL,1
928,"TRANSAORTIC MEDICAL, INC.",1
929,K2 MEDICAL GMBH & CO. KG,1
930,MITI CORP.,1
931,TRANSAMERICAN TECHNOLOGIES INTL.,1
932,"NOVOCOR MEDICAL SYSTEMS, INC",1
933,"DUNN SYSTEMS, INC.",1
934,"RAI, INC.",1
935,MICROPROBE CORP.,1
936,CARDIAC TELECOM CORP.,1
937,LAMAR INDUSTRIES,1
938,"MINNESOTA VALLEY ENGINEERING, INC.",1
939,"ZOFCOM, INC.",1
940,"MEDMARK TECHNOLOGIES, LLC",1
941,"SURGI-VISION, INC.",1
942,"HABCO PRODUCTS, INC.",1
943,CLINICAL HOUSE EUROPE GMBH,1
944,KM CORPORATION,1
945,DOW CORNING WRIGHT,1
946,ALPHA GAMMA LABORATORY,1
947,G-ORTHO LAB,1
948,"ICU MEDICAL, INC.",1
949,"GLOBAL FABTECH WHEELCHAIR (SHANGHAI) CO., LTD.",1
950,"SHARED SYSTEMS, INC.",1
951,"ZAKS STORES, INC.",1
952,"KOSSEL MEDTECH (SUZHOU) CO., LTD.",1
953,SPINEWELDING AG,1
954,JAMES P BOYD,1
955,"THE GID GROUP, INC.",1
956,ANCO MEDICAL REAGENTS & ASSOC.,1
957,"TANGSHAN EXCELLENCE GLOVE CO., LTD.",1
958,"SOUND LINKED DATA, INC.",1
959,MEDICOR USA LTD.,1
960,"FOLSOM METAL PRODUCTS, INC. DBA FRONTIER DEVICES",1
961,"STRUCTURAL ANALYSIS SYSTEMS, INC.",1
962,INVIVO CORPORATION,1
963,"SHENZHEN KINGYIELD TECHNOLOGY CO., LTD",1
964,"MRP GROUP, INC.",1
965,INDUSTRIES FOR THE BLIND & VISUALLY IMPAIRED,1
966,"STERIZIGN PRECISION TECHNOLOGIES, LLC",1
967,"ATHENA TECHNOLOGY, INC.",1
968,"GLOOKO, INC",1
969,"VITALOG MONITORING,INC.",1
970,MIKRON MAKINA SANAYI VE TICARET LTD STI,1
971,"ISOLATION SYSTEMS, INC.",1
972,NITI SURGICAL SOLUTIONS LTD,1
973,"ARTHUR A. CHECCHI, INC.",1
974,MILTEX INSTRUMENT CO.,1
975,MAZOR SURGICAL TECHNOLOGIES LTD.,1
976,"EMJOI, INC.",1
977,BIOPSYBELL S.R.L.,1
978,MORTON METALCRAFT CO.,1
979,"INNERDYNE MEDICAL, INC.",1
980,B.B.'S PROPHY SHOP,1
981,"ZHANJIANG STAR ENTERPRISE CO., LTD",1
982,SCOTT PAPER LTD.,1
983,ELEVATION SPINE,1
984,"EYE-DEAS, LLC",1
985,ECHO PIXEL INC.,1
986,"BARRX MEDICAL, INC.",1
987,DIPLOMAT DENTAL S.R.O.,1
988,"BARRON ASSOCIATES, INC.",1
989,PITANGO MEDICAL LTD,1
990,SEIRATHERM GMBH,1
991,"BEAR MEDICAL SYSTEMS, INC.",1
992,AVERY DENNISON CORPORATION,1
993,PHYSIO-CONTROL CORP.,1
994,INTERNATIONAL MEDSURG CONNECTION,1
995,"T-SCIENTIFIC, INC.",1
996,"TIANJIN WALKMAN BIOMATERIAL CO., LTD.",1
997,"MEDICAL MARKETING CONSULTANTS, INC.",1
998,"INRANGE SYSTEMS, INC.",1
999,MICRON METAL & PLASTIC MANUFACTORY CO.,1
1000,"ORTHOPEDIC DESIGNS, INC.",1
1001,"LIFE SPINE, INC",1
1002,ENDOSURGICAL DEVELOPMENT CORP.,1
1003,"MEDICAL INDUSTRIES PACKAGING, INC.",1
1004,ALLEGIANCE HEALTHCARE COPORATION,1
1005,EMPI,1
1006,"MULTISPIRO, INC.",1
1007,"ELECTRO-CUCLEONICS, INC.",1
1008,SKYFINE INC. LIMITED,1
1009,WEST PHARMACEUTICAL SERVICES INC.,1
1010,"BREATH OF LIFE, INC.",1
1011,SIMPLIVIA HEALTHCARE LTD.,1
1012,"RETLIF, INC.",1
1013,"MARCO OPHTHALMIC, INC.",1
1014,"DAVIS SCHOTTLANDER & DAVIS, LTD.",1
1015,"ORTHOTIC CARE SERVICES, LLP",1
1016,"LOSSING ORTHOPEDIC, INC.",1
1017,GILMORE LIQUID AIR CO.,1
1018,"ZYWIE, INC.",1
1019,"PROGRESSIVE DYNAMICS, INC.",1
1020,"EYE-DEAL OCULAR SAFETY PRODUCTS, INC.",1
1021,PREVENTICE,1
1022,CYCLING AND HEALTH TECH. INDUSTRY R&D CENTER/CHC,1
1023,"HEALTH TECHNOLOGY LABORATORIES, INC.",1
1024,UNITED STATES DENTAL,1
1025,ROGERS SCIENCES INC.,1
1026,HEMAWAY LLC,1
1027,"BROTHER SCIENTIFIC PRODUCTS, INC.",1
1028,COOK  INCORPORATED,1
1029,"MEDTRONIX LTD., INC.",1
1030,ALPHA-BIO TEC LTD,1
1031,"ENTELLUS MEDICAL, INC. (AKA STRYKER ENT)",1
1032,"QUANTUM, INC.",1
1033,CONNEXMD,1
1034,"AEROSPORT, INC.",1
1035,"OXYAIR ENGINEERING, INC.",1
1036,"INVERNESS MEDICAL, INC.",1
1037,"SAFEOP SURGICAL, INC.",1
1038,SCANDITRONIX WELLHOFER GMBH,1
1039,KENSINGTON SCIENTIFIC,1
1040,"PLANTEX USA, INC.",1
1041,"HEATSHIELD, INC.",1
1042,"ADVANCED INTERVENTIONAL TECHNOLOGY, LLC",1
1043,"MEDSCIENCE SCIENCE RESEARCH GROUP, INC.",1
1044,MEDICULT A/S,1
1045,"HUGHES INT'L, INC.",1
1046,"SPINERGY, INC.",1
1047,"U-SYSTEM, INC.",1
1048,TONE WORLD INTERNATIONAL,1
1049,COLUMBIA SCIENTIFIC DEVELOPMENT LLC,1
1050,CHATTANOOGA PHARMACAL CO.,1
1051,HELP TECHNOLOGIES,1
1052,CHINA SHANGHAI SI DA LATEX & PLASTICS CO. LTD.,1
1053,EMERGENCY PRODUCTS AND RESEARCH,1
1054,ETHICON INC (ON BEHALF OF OMRIX BIOPHARACEUTICALS,1
1055,WILLOWTECH,1
1056,"XPRESS BCD, LLC",1
1057,SODEXCO,1
1058,DERMADRY LABORATORIES INC.,1
1059,"FABRIS LANE INTL., LTD.",1
1060,"NEUROTECHNICS, INC.",1
1061,"DENTRON, INC.",1
1062,"AUDIO-AID, INC.",1
1063,"CAMBRIDGE SCIENTIFIC, INC.",1
1064,"INTL. NEEDLE, INC.",1
1065,EBM TECHNOLOGIES INCORPORATED,1
1066,"CHEMA-SCUTUM, INC.",1
1067,RADI MEDICAL SYSTEMS AB,1
1068,"LIFE FORCE LABORATORIES, INC.",1
1069,KAIROS ORTHOPAEDICS,1
1070,"GLOBE SAFETY PRODUCTS, INC.",1
1071,KARL M. BLOCK CO.,1
1072,"MEDAPPS, INC.",1
1073,"BIODUCT, LLC",1
1074,AIIA COMMUNICATION INC.,1
1075,CAPENERGY MEDICAL SL,1
1076,"JFC INTERNATIONAL, INC.",1
1077,MICRO ENCAPSULATION TECH.,1
1078,NALPAC LTD.,1
1079,"BEIJING EAST WHALE IMAGING TECHNOLOGY  CO., LTD.",1
1080,"DRAWBRIDGE HEALTH, INC.",1
1081,"MEDICAL ILLUMINATION, INC.",1
1082,DANPREN GLOVES A/S,1
1083,"JOHNSON & JOHNSON MEDICAL, DIV. OF ETHICON, INC.",1
1084,ASCENDIA MEDTECH AB,1
1085,"BIOCHEM INTERNATIONAL, INC.",1
1086,JIANERKANG MEDICAL DRESSING COMPANY,1
1087,"REAGENTS APPLICATIONS, INC.",1
1088,MEDQIA,1
1089,EL GLOBAL TRADE LTD,1
1090,"SMITHS MEDICAL PM, INC.",1
1091,"SHENZHEN JUMPER MEDICAL EQUIPMENT CO., LTD",1
1092,"SUQIAN XINGYE GLOVE CO,LTD",1
1093,"DINA - INDUSTRIA, COMERCIO E EXPORTACAO LTD.",1
1094,JINSHAN CAOJING LATEX FACTORY,1
1095,ANNIDIS HEALTH SYSTEMS CORP.,1
1096,"NIIGATA MECHATRONICS CO., LTD.",1
1097,EATON MEDICAL GROUP,1
1098,MEDOX CORP.,1
1099,ANALYTIC TECHNOLOGY,1
1100,FRIENDMED PRODUCTS,1
1101,"SKIN SAVER SYSTEMS, INC.",1
1102,"MERCURY ENT., INC. D/B/A MERCURY MEDICAL",1
1103,MEDCYC. CORP.,1
1104,VALAM INC.,1
1105,"AGILENT TECHNOLOGIES, GMBH",1
1106,"THEKEN COMPANIES, LLC",1
1107,"RUSTRONICS, INC.",1
1108,DESIGN MED. CORP.,1
1109,"HEELBO, INC.",1
1110,MITSUI TEXTILE CORP.,1
1111,"PROTECH, INC.",1
1112,REGALTECH PTY. LTD.,1
1113,GE HEALTHCARE TECHNOLOGIES,1
1114,"MEDICAL DEPOT, INC.",1
1115,UNIV. OF BRISTOL DENTAL SCHOOL,1
1116,EZONO AG,1
1117,MIDWEST X-RAY EQUIPMENT CO.,1
1118,"BAKA MANUFACTURING CO., INC.",1
1119,AMPLIVOX LTD,1
1120,"STERLING MULTI-PRODUCTS, INC.",1
1121,PERKINELMER INC.,1
1122,"PHOTEC DIAGNOSTICS, INC.",1
1123,"VISION MEDICAL, INC.",1
1124,DENTSPLY CERAMCO,1
1125,REMOTE DIAGNOSTICS TECHNOLOGIES LTD,1
1126,EUROMI SA,1
1127,"AVOCET MEDICAL, INC.",1
1128,OPGAL OPTRONIC INDUSTRIES,1
1129,"LIQUID CRYSTAL SCIENCES, INC.",1
1130,AGFA MEDICAL IMAGING,1
1131,CRYOCONCEPTS LP,1
1132,"B.T.I. BIOTECHNOLOGY INSTITUTE, S.L.",1
1133,"HYPERBARIC AMERICA, LLC",1
1134,"SHANGHAI KINDLY MEDICAL INSTRUMENTS CO.,LTD.",1
1135,THE MYERSON COMPANY LIMITED,1
1136,"MARCON GROUP, INC.",1
1137,XIROS PLC,1
1138,DENTALIS BIO SOLUTION IMPLANTS LLC,1
1139,"CURITEVA, LLC",1
1140,"CNC IMAGING, INC.",1
1141,"CAREFUSION 2200, INC.",1
1142,S.S. ENT.,1
1143,SPECIAL MEDICAL CO. LTD.,1
1144,"CATALYST, INC.",1
1145,"MEDIGROUP, INC.",1
1146,NOBELPHARMA AB,1
1147,BRYAN CORP.,1
1148,INTERPORE CROSS INTL.,1
1149,NINGBO HUIYOO BABY PRODUCTS CO. LTD.,1
1150,DENTSPLY IMPLANTS MANUFACTURING GMBH,1
1151,"SLEEP SOLUTIONS, INC.",1
1152,"ASPINE USA, INC.",1
1153,PUDENZ-SCHULTE MEDICAL RESEARCH CORP.,1
1154,ALTEX VISION,1
1155,TELEDYNE AVIONICS DIV. OF TELEDYNE,1
1156,ABSOLUTE X-RAY CORP.,1
1157,"MEDICAL MANUFACTURERS, INC.",1
1158,"ACON LABORATORIES, INC.",1
1159,ULTRA ELECTRONICS LIMITED PRECISION AIR & LAND  SY,1
1160,"STERNGOLD DENTAL, LLC",1
1161,XORBOX,1
1162,ELECTRONICS RESEARCH & PRODUCTION,1
1163,DR. HAROLD BERGMAN,1
1164,"PEPIN MFG., INC.",1
1165,GHG MEDIZIN-ELEKTRONIK AG,1
1166,"EQUIPMENT CONCEPTS, INC.",1
1167,"MILL-TECH ENT., INC.",1
1168,CLARONAV INC.,1
1169,"EMJOI ACTION USA, LTD.",1
1170,AM SCOOTERS,1
1171,"TARGET HEALTH, INC.",1
1172,CRANIOFACIAL PAIN CENTER OF IDAHO,1
1173,"KEELER INSTRUMENTS, INC.",1
1174,LASEROPTEK CO.LTD,1
1175,STERISIL,1
1176,"ALLERGY & APPLICATOR DEPOT, LLC",1
1177,LETRIX POWER HANGZHOU PTY LTD,1
1178,ROXON - UNIVERSAL MEDICAL LTD.,1
1179,"SHANGDONG HUAMEI TECHNOLOGY CO., LTD.",1
1180,IMICRYL DIS MALZEMELERI SANAYI VE TICARET A.S.,1
1181,LASERSCOPE,1
1182,"MACON & CO., INC.",1
1183,"PNEU-MOBILITY, INC.",1
1184,PAN MEDICAL LTD.,1
1185,NATIONAL TAIWAN UNIVERSITY,1
1186,"IMEX MEDICAL SYSTEMS, INC.",1
1187,S.I.N. Ð SISTEMA DE IMPLANTE NACIONAL S.A.,1
1188,"TRILLING MEDICAL TECHNOLOGIES, INC.",1
1189,"AQUEDUCT CRITICAL CARE, INC",1
1190,INNER VISION MRI LTD.,1
1191,SELECT MEDIZINTECHNIK HERMANN SUTTER GMBH,1
1192,RENSIHAW PLC,1
1193,"PERMEADERM, INC.",1
1194,"M-C IND., INC.",1
1195,"ADVANCED SIGNAL PROCESSING, INC.",1
1196,"BORDER OPPORTUNITY SAVER SYSTEMS, INC.",1
1197,JOHOR BAHRU EMULSION INDUSTRIES SDN. BHD.,1
1198,"IOWA ADAPTIVE TECHNOLOGIES, INC. DBA VOXELLO, INC.",1
1199,"ANSELL HEALTHCARE PRODUCTS, LLC.",1
1200,"HOSPITEC, INC.",1
1201,"PROMEDICAL PRODUCTS CO., LTD.",1
1202,"SHIN CHANG MEDICAL CO., LTD.",1
1203,ACTIVATOR METHODS INTERNATIONAL LTD.,1
1204,DEKA RESEARCH & DEVELOPMENT,1
1205,"SANDARE CHEMICAL CO., INC.",1
1206,CAMPILLARY SYSTEMS,1
1207,ALLEGIANCE HEALTHCARE CORP.,1
1208,"KAI SENSORS, INC",1
1209,INTERLECTRIC CORPORATION,1
1210,"SILVER BAY, LLC",1
1211,"SANWA COMPONENTS USA, INC.",1
1212,"KOSMEDICO, KOSMETISCHE & MEDIZINISCH",1
1213,"LEV-EL, LTD.",1
1214,"INTRAOPTICS SURGICAL, INC.",1
1215,"FISCHER-ZOTH AUDIOLOGIC SYSTEMS, INC.",1
1216,"KOSTEC  CO., LTD",1
1217,"NUELL AIR EQUIPMENT & HOSPITAL SUPPLIES, INC.",1
1218,HD LIFESCIENCES LLC,1
1219,"BOBBS MEDICAL, INC.",1
1220,NORM TIBBI URUNLER ITHALAT IHRACAT SANAYI VE TICAR,1
1221,"I.M.D., INC.",1
1222,RICHARD WOLF GMBH,1
1223,HENRY FORD HOSPITAL,1
1224,"CARESIDE HEMOTOLOGY, INC.",1
1225,"SYNGENE, INC.",1
1226,"INDOLOR, LTD.",1
1227,INTRINITY GLOBAL LIMITED,1
1228,"TOITU OF AMERICA, INC.",1
1229,"ELECTROPHYSIOLOGY SYSTEMS, INC.",1
1230,WOMANCARE GLOBAL,1
1231,"ELCAT, GMBH",1
1232,VIVI S.R.L.,1
1233,"SPINAL RESOURCES, INC.",1
1234,"ACCESS SURGICAL INTL., INC.",1
1235,VYDENCE MEDICAL INDUSTRIA E COMERCIO LTDA,1
1236,ALLAN WALLING MEDICAL EQUIPMENT CO.,1
