id,device_id,predicate_id
1362,K012844,K010259
1363,K012850,K991399
1364,K012850,K991077
1365,K012852,K905129
1366,K012852,K980657
1367,K012854,K924607
1368,K012861,K971322
1369,K012864,K971842
1370,K012864,K961846
1371,K012865,K994087
1372,K012867,K974269
1373,K012867,K002185
1374,K012871,K934429
1375,K012872,K943806
1376,K012872,K954443
1377,K012872,K011522
1378,K012873,K930518
1379,K012873,K991284
1380,K012875,K992746
1381,K012878,K974620
1382,K012881,K000742
1383,K012881,K970048
1384,K012883,K962899
1385,K012883,K963241
1386,K012883,K940838
1387,K012887,K992761
1388,K012887,K002185
1389,K012891,K993637
1390,K012891,K904039
1391,K012891,K952222
1392,K012891,K991823
1393,K012898,K934847
1394,K012899,K992170
1395,K012899,K012999
1396,K012901,K861016
1397,K012902,K001901
1398,K012904,K971998
1399,K012909,K960951
1400,K012909,K991168
1401,K012914,K921773
1402,K012915,K002248
1403,K012915,K001359
1404,K012916,K001066
1405,K012916,K953915
1406,K012916,K974757
1407,K012918,K991162
1408,K012918,K981847
1409,K012918,K000788
1410,K012920,K964992
1411,K012923,K010673
1412,K012923,K000540
1413,K012923,K990088
1414,K012923,K001172
1415,K012924,K942091
1416,K012926,K001437
1417,K012927,K960951
1418,K012927,K991168
1419,K012927,K002157
1420,K012928,K993629
1421,K012931,K991023
1422,K012934,K961439
1423,K012941,K010275
1424,K012941,K002146
1425,K012944,P000005
1426,K012949,K980483
1427,K012949,K974098
1428,K012949,K991400
1429,K012953,K973856
1430,K012955,K001807
1431,K012955,K000060
1432,K012955,K983400
1433,K012957,K980210
1434,K012960,K990618
1435,K012966,K964506
1436,K012967,K970097
1437,K012967,K990717
1438,K012967,K002783
1439,K012967,K010988
1440,K012968,K932995
1441,K012970,K012200
1442,K012970,K992746
1443,K012970,K006313
1444,K012971,K001372
1445,K012971,K983583
1446,K012975,K982076
1447,K012975,K992684
1448,K012975,K983504
1449,K012976,K860219
1450,K012976,K870450
1451,K012979,K942664
1452,K012982,K983984
1453,K012982,K003781
1454,K012982,K010316
1455,K012984,K012784
1456,K012985,K012485
1457,K012985,K001083
1458,K012986,K944955
1459,K012986,K971310
1460,K012987,K943091
1461,K012988,K923065
1462,K012989,K960251
1463,K012992,K000126
1464,K012992,K944760
1465,K012995,K012795
1466,K012996,K902580
1467,K012998,K920507
1468,K012999,K981590
1469,K012999,K935230
1470,K013000,K010361
1471,K013001,K920751
1472,K013002,K981590
1473,K013002,K935230
1474,K013004,K902579
1475,K013005,K002765
1476,K013005,K010422
1477,K013006,K904198
1478,K013006,K946219
1479,K013013,K840002
1480,K013013,K000776
1481,K013014,K003718
1482,K013019,K000635
1483,K013021,K983673
1484,K013022,P890045
1485,K013022,K952293
1486,K013024,K011084
1487,K013025,K984298
1488,K013025,K954276
1489,K013025,K962939
1490,K013025,K000310
1491,K013025,K990214
1492,K013032,K973474
1493,K013032,K950436
1494,K013034,K000944
1495,K013036,K991966
1496,K013038,K992559
1497,K013039,K010352
1498,K013041,K000722
1499,K013041,K840287
1500,K013042,K003253
1501,K013043,K011092
1502,K013043,K000811
1503,K013047,K003202
1504,K013047,K010834
1505,K013050,K971408
1506,K013050,K992000
1507,K013050,K993990
1508,K013050,K971252
1509,K013050,K991860
1510,K013050,K991029
1511,K013050,K972332
1512,K013052,K992586
1513,K013054,K980873
1514,K013055,K002879
1515,K013055,K001530
1516,K013057,K001378
1517,K013057,K974876
1518,K013060,K991497
1519,K013061,K914774
1520,K013063,P970004
1521,K013063,K972906
1522,K013066,K963160
1523,K013066,K990687
1524,K013067,K992937
1525,K013067,K945847
1526,K013067,K925760
1527,K013069,K951598
1528,K013076,K955851
1529,K013081,K950783
1530,K013082,K924961
1531,K013083,K000248
1532,K013084,K952532
1533,K013084,K973760
1534,K013087,K934561
1535,K013087,K790472
1536,K013088,K963807
1537,K013088,K980308
1538,K013089,K011132
1539,K013089,K941585
1540,K013089,K011212
1541,K013089,K941381
1542,K013089,K002201
1543,K013089,K941676
1544,K013091,K950578
1545,K013091,K922299
1546,K013091,K980686
1547,K013092,K002206
1548,K013096,K904765
1549,K013097,K013647
1550,K013100,K923873
1551,K013104,K010846
1552,K013106,K983404
1553,K013106,K993768
1554,K013106,K972893
1555,K013108,K943651
1556,K013108,K831392
1557,K013108,K974575
1558,K013109,K981166
1559,K013109,K882601
1560,K013109,K974575
1561,K013111,K010649
1562,K013112,K915691
1563,K013112,K923851
1564,K013112,K993923
1565,K013112,K951830
1566,K013112,K002147
1567,K013112,K981535
1568,K013114,K001145
1569,K013114,K970431
1570,K013114,K992959
1571,K013117,K002088
1572,K013117,K002523
1573,K013119,K893139
1574,K013120,K994097
1575,K013120,K990705
1576,K013120,P970004
1577,K013122,K941536
1578,K013122,K002201
1579,K013122,K941381
1580,K013123,K934475
1581,K013126,K000121
1582,K013128,K000121
1583,K013130,K992665
1584,K013131,K013134
1585,K013131,K973758
1586,K013134,K911511
1587,K013135,K911511
1588,K013136,K760771
1589,K013136,K782040
1590,K013136,K983758
1591,K013136,K955064
1592,K013137,K936039
1593,K013138,K974597
1594,K013139,K994173
1595,K013139,K981672
1596,K013139,K971532
1597,K013139,K980046
1598,K013139,K970278
1599,K013139,K940965
1600,K013139,K834413
1601,K013139,K943014
1602,K013141,K963222
1603,K013141,K964738
1604,K013143,K910376
1605,K013147,K012430
1606,K013148,K993957
1607,K013150,K011418
1608,K013150,K002258
1609,K013151,K980675
1610,K013153,K970053
1611,K013154,K980946
1612,K013155,K934326
1613,K013156,K012005
1614,K013162,K972207
1615,K013164,K010104
1616,K013164,K010103
1617,K013164,K983490
1618,K013164,K980414
1619,K013165,K955845
1620,K013165,K001594
1621,K013165,K982149
1622,K013165,K991718
1623,K013165,K972504
1624,K013167,K003507
1625,K013167,K990787
1626,K013168,K960438
1627,K013169,K971205
1628,K013169,K974360
1629,K013171,K943404
1630,K013171,K942248
1631,K013173,K972669
1632,K013173,K990247
1633,K013173,K981493
1634,K013175,K992164
1635,K013176,K922942
1636,K013176,K923067
1637,K013179,K992067
1638,K013182,K970864
1639,K013191,K001024
1640,K013192,K984142
1641,K013192,K013912
1642,K013194,K941090
1643,K013199,K013194
1644,K013199,K001057
1645,K013199,K882609
1646,K013199,K981576
1647,K013199,K971910
1648,K013199,K990476
1649,K013201,K001975
1650,K013201,K993834
1651,K013202,K004026
1652,K013206,K860894
1653,K013207,K990595
1654,K013211,K905370
1655,K013213,K872845
1656,K013214,K010042
1657,K013214,K982536
1658,K013215,K002677
1659,K013218,K972256
1660,K013218,K001201
1661,K013218,K993861
1662,K013218,K971452
1663,K013220,K954524
1664,K013220,K002099
1665,K013220,P780007
1666,K013222,K002733
1667,K013222,K001864
1668,K013227,K992937
1669,K013227,K984104
1670,K013228,K921910
1671,K013229,K890361
1672,K013232,K852384
1673,K013234,K982838
1674,K013235,K003488
1675,K013236,K942830
1676,K013241,K914743
1677,K013241,K010016
1678,K013243,K982294
1679,K013243,K974311
1680,K013243,K983525
1681,K013246,K000647
1682,K013247,K904571
1683,K013249,K860894
1684,K013251,K800742
1685,K013251,K833994
1686,K013252,K914743
1687,K013252,K010016
1688,K013253,K951678
1689,K013253,K981704
1690,K013253,K791790
1691,K013254,K004018
1692,K013255,K001253
1693,K013255,K933157
1694,K013256,K945548
1695,K013258,K971586
1696,K013258,K930955
1697,K013265,K893142
1698,K013265,K870252
1699,K013265,K962629
1700,K013272,K951169
1701,K013273,K945464
1702,K013273,K991823
1703,K013273,K964187
1704,K013276,K981612
1705,K013278,K990594
1706,K013280,K972708
1707,K013280,K923744
1708,K013280,K875280
1709,K013280,K924434
1710,K013283,K981029
1711,K013283,K013243
1712,K013284,K991059
1713,K013284,K970528
1714,K013284,K884647
1715,K013284,K911547
1716,K013285,K981030
1717,K013286,K992428
1718,K013287,K960051
1719,K013293,K944355
1720,K013294,K001372
1721,K013294,K983583
1722,K013295,K001372
1723,K013295,K983583
1724,K013296,K001372
1725,K013296,K983583
1726,K013305,K925433
1727,K013309,K973044
1728,K013310,K984436
1729,K013314,K971596
1730,K013318,K923499
1731,K013319,K970763
1732,K013319,K003004
1733,K013319,K982776
1734,K013319,K013314
1735,K013323,K953063
1736,K013326,K994157
1737,K013326,K003598
1738,K013326,K943896
1739,K013327,K862867
1740,K013331,K882683
1741,K013331,K810338
1742,K013340,K003504
1743,K013344,K001796
1744,K013345,K000070
1745,K013348,K963189
1746,K013349,K003362
1747,K013350,K982918
1748,K013352,K900638
1749,K013352,K953694
1750,K013352,K942370
1751,K013353,K010726
1752,K013354,K955023
1753,K013354,K982384
1754,K013355,K011251
1755,K013356,K926559
1756,K013356,K934356
1757,K013359,K982708
1758,K013360,K965229
1759,K013360,K011965
1760,K013361,K000204
1761,K013362,K945660
1762,K013362,K945567
1763,K013363,K001577
1764,K013366,K974536
1765,K013367,K002459
1766,K013369,K002088
1767,K013371,K974322
1768,K013373,K990092
1769,K013376,K903633
1770,K013376,K896515
1771,K013376,K951832
1772,K013376,K961368
1773,K013377,K954603
1774,K013377,K984046
1775,K013378,K953406
1776,K013380,K000273
1777,K013381,K963345
1778,K013381,K913770
1779,K013382,K001340
1780,K013385,K945028
1781,K013387,K000647
1782,K013389,K002734
1783,K013389,K994330
1784,K013389,K011534
1785,K013390,K002550
1786,K013392,K921884
1787,K013392,K011040
1788,K013392,K003978
1789,K013392,K010662
1790,K013392,K010956
1791,K013393,K992592
1792,K013394,K993848
1793,K013394,K863606
1794,K013395,K000411
1795,K013399,K992439
1796,K013399,K922270
1797,K013402,K925642
1798,K013403,K010903
1799,K013416,K965001
1800,K013417,K974233
1801,K013418,K001250
1802,K013418,K892262
1803,K013418,K983720
1804,K013422,K000315
1805,K013424,K991064
1806,K013427,K971910
1807,K013428,K955397
1808,K013428,K001153
1809,K013428,K005389
1810,K013428,K981686
1811,K013428,K003699
1812,K013430,K001581
1813,K013430,K914453
1814,K013430,K972183
1815,K013431,K001024
1816,K013432,K930987
1817,K013433,K890863
1818,K013434,K973637
1819,K013434,K922668
1820,K013434,K990809
1821,K013434,K973562
1822,K013436,K915637
1823,K013436,K935998
1824,K013436,K911853
1825,K013437,K001115
1826,K013438,K971706
1827,K013439,K973854
1828,K013440,K980485
1829,K013440,K982990
1830,K013441,K010576
1831,K013442,K001024
1832,K013444,K992168
1833,K013444,K990118
1834,K013446,K980159
1835,K013447,K980485
1836,K013447,K982990
1837,K013448,K001059
1838,K013448,K011368
1839,K013448,K910270
1840,K013448,K864265
1841,K013449,K002783
1842,K013449,K933518
1843,K013449,K970733
1844,K013449,K902264
1845,K013449,K990717
1846,K013449,K914453
1847,K013449,K003212
1848,K013449,K923580
1849,K013452,K003630
1850,K013459,K802637
1851,K013459,K982359
1852,K013461,K000811
1853,K013462,K983276
1854,K013463,K011279
1855,K013463,K011083
1856,K013471,K002929
1857,K013471,K010340
1858,K013472,K971889
1859,K013473,K960970
1860,K013473,K015443
1861,K013473,K970080
1862,K013475,K971206
1863,K013475,K894124
1864,K013475,K873251
1865,K013475,K010170
1866,K013475,K942809
1867,K013479,K003252
1868,K013480,K991452
1869,K013481,K012389
1870,K013482,K974840
1871,K013483,K973120
1872,K013483,K010420
1873,K013483,K003873
1874,K013483,K003784
1875,K013484,K924125
1876,K013484,K900765
1877,K013484,K974355
1878,K013486,K000401
1879,K013486,K963349
1880,K013488,K012485
1881,K013488,K992465
1882,K013489,K010009
1883,K013489,K013499
1884,K013491,K943494
1885,K013492,K934314
1886,K013493,K003952
1887,K013493,K955758
1888,K013493,K003953
1889,K013493,K963081
1890,K013493,K963969
1891,K013493,K954195
1892,K013493,K990851
1893,K013494,K992937
1894,K013494,K984104
1895,K013496,K000908
1896,K013499,K962354
1897,K013503,K003397
1898,K013504,K002584
1899,K013504,K991764
1900,K013504,K003014
1901,K013504,K002715
1902,K013512,K003345
1903,K013515,K980882
1904,K013515,K983632
1905,K013515,K010938
1906,K013515,K970348
1907,K013515,K955059
1908,K013515,K003243
1909,K013516,K940972
1910,K013516,K992828
1911,K013517,K012130
1912,K013517,K931794
1913,K013517,K950179
1914,K013517,K003731
1915,K013517,K012083
1916,K013517,K974683
1917,K013517,K893658
1918,K013517,K965167
1919,K013518,K983586
1920,K013519,K990040
1921,K013521,K003434
1922,K013521,K010641
1923,K013521,K010817
1924,K013522,K982349
1925,K013525,K990810
1926,K013525,K001519
1927,K013525,K941263
1928,K013526,K002238
1929,K013527,K993335
1930,K013528,K944773
1931,K013528,K001210
1932,K013531,K923851
1933,K013531,K951830
1934,K013531,K992751
1935,K013533,K002089
1936,K013533,K896153
1937,K013534,K963192
1938,K013534,K923256
1939,K013534,K962823
1940,K013535,K001163
1941,K013538,K993980
1942,K013541,K945778
1943,K013541,K983143
1944,K013542,K973388
1945,K013542,K013543
1946,K013543,K994359
1947,K013544,K003329
1948,K013545,K003329
1949,K013546,K993074
1950,K013546,K012000
1951,K013547,K930200
1952,K013548,K001825
1953,K013549,K003267
1954,K013550,K003425
1955,K013550,K992573
1956,K013551,K003431
1957,K013553,K963812
1958,K013556,K003245
1959,K013557,K974136
1960,K013558,K982320
1961,K013558,K994217
1962,K013558,K980477
1963,K013560,K981096
1964,K013561,K002978
1965,K013562,K910215
1966,K013562,K992894
1967,K013562,K970446
1968,K013562,K955384
1969,K013563,K871539
1970,K013563,K981529
1971,K013563,K973240
1972,K013563,K010780
1973,K013564,K002230
1974,K013564,K010756
1975,K013564,K010758
1976,K013564,K012206
1977,K013565,K002230
1978,K013565,K010756
1979,K013565,K010758
1980,K013565,K012206
1981,K013566,K011505
1982,K013569,K010602
1983,K013569,K010612
1984,K013569,K010204
1985,K013569,K003347
1986,K013569,K013564
1987,K013570,K980549
1988,K013570,K983347
1989,K013570,K935544
1990,K013571,K924151
1991,K013572,K993975
1992,K013572,K993630
1993,K013572,K990454
1994,K013572,K002070
1995,K013575,K972066
1996,K013575,K013515
1997,K013576,K973139
1998,K013581,K971448
1999,K013581,K003920
2000,K013581,K010831
2001,K013581,K003159
2002,K013582,K981271
2003,K013591,K950103
2004,K013591,K921707
2005,K013591,K981543
2006,K013592,K971246
2007,K013592,K994040
2008,K013594,K001209
2009,K013594,K002482
2010,K013595,K980157
2011,K013595,K994345
2012,K013596,K830749
2013,K013601,K931009
2014,K013603,K961632
2015,K013604,K973699
2016,K013608,K941611
2017,K013610,K982805
2018,K013610,K813186
2019,K013611,K941967
2020,K013612,K964738
2021,K013612,K930530
2022,K013613,K895342
2023,K013613,K896175
2024,K013613,K890919
2025,K013613,K946357
2026,K013614,K890863
2027,K013615,K002230
2028,K013615,K962115
2029,K013615,K950016
2030,K013615,K955015
2031,K013615,K950018
2032,K013616,K920666
2033,K013617,K950103
2034,K013617,K955403
2035,K013617,K915857
2036,K013617,K930215
2037,K013618,K990944
2038,K013618,K972166
2039,K013621,K970855
2040,K013622,K993967
2041,K013624,K981270
2042,K013624,K002758
2043,K013624,K000854
2044,K013624,K940918
2045,K013624,K001333
2046,K013624,K980429
2047,K013624,K001722
2048,K013624,K992674
2049,K013625,K973462
2050,K013625,K973379
2051,K013625,K992556
2052,K013625,K002071
2053,K013625,K011025
2054,K013627,K002185
2055,K013627,K974269
2056,K013629,K870200
2057,K013630,K942120
2058,K013630,K955092
2059,K013631,K000411
2060,K013633,K991858
2061,K013633,K992886
2062,K013635,K950907
2063,K013635,K913517
2064,K013635,K932616
2065,K013635,K981417
2066,K013636,K012200
2067,K013636,K012970
2068,K013637,K972209
2069,K013638,K001435
2070,K013639,K013034
2071,K013639,K933804
2072,K013639,K000944
2073,K013639,K003183
2074,K013639,K000079
2075,K013640,K994026
2076,K013640,K934918
2077,K013640,K961564
2078,K013640,K981434
2079,K013640,K961974
2080,K013641,K003297
2081,K013641,K991980
2082,K013641,K012004
2083,K013642,K983981
2084,K013642,K970460
2085,K013642,K992788
2086,K013642,K902859
2087,K013642,K961687
2088,K013642,K993449
2089,K013642,K000706
2090,K013644,K974770
2091,K013649,K971164
2092,K013649,K973063
2093,K013650,K983057
2094,K013650,K972312
2095,K013653,K891774
